seqname trgroup start_5prime stop_5prime trlength seqlength trprop start_3prime stop_3prime
7ce8d692-d963-4c94-a01c-87d4a5b33b07 1 1 361 360 368 97.83 -8 -368
7cebe6e5-0264-4db5-b3f0-d6f042a11dc7 1 53 278 225 352 63.92 -75 -300
7cecee61-49f8-4ff1-879c-04ad2ac3614c 0 0 0 0 3886 0 0 0
7cee3b95-7a45-4b22-8d19-86e621dbc222 1 1 57 56 702 7.98 -646 -702
7cee3b95-7a45-4b22-8d19-86e621dbc222 2 58 295 237 702 33.76 -408 -645
7cee3b95-7a45-4b22-8d19-86e621dbc222 3 355 379 24 702 3.42 -324 -348
7cee3b95-7a45-4b22-8d19-86e621dbc222 4 466 502 36 702 5.13 -201 -237
7cee3b95-7a45-4b22-8d19-86e621dbc222 5 628 702 74 702 10.54 -1 -75
7ceea249-e2d1-4b18-9a4e-8b15462323ff 0 0 0 0 956 0 0 0
7cf02443-0689-41ba-896d-14f4de545b50 0 0 0 0 205 0 0 0
7cf2a2f6-9c6d-486f-97c4-db8c4ee7f210 0 0 0 0 300 0 0 0
7cf986b1-9e87-4519-834c-86e5c77237db 1 2641 2781 140 3172 4.41 -392 -532
7cf986b1-9e87-4519-834c-86e5c77237db 2 2831 3161 330 3172 10.4 -12 -342
7cfb7af9-4c2a-453e-be02-ef637acbfc99 0 0 0 0 8943 0 0 0
7cfc32bd-6736-4da4-93d9-d5042a5e8efb 0 0 0 0 429 0 0 0
7cfd0ea6-bcb1-4423-9de3-02d2d5019426 1 35 173 138 1109 12.44 -937 -1075
7cfe1342-5395-41fe-a75f-692ae207ac07 0 0 0 0 16291 0 0 0
7d00d7d5-edc6-4dfd-9720-8ca4cfcadb84 0 0 0 0 342 0 0 0
7d045f1e-354d-4412-ab8a-16125b870c25 1 73 399 326 420 77.62 -22 -348
7d0723f0-ce00-4965-b88b-4cfcdaede3a9 1 142 315 173 729 23.73 -415 -588
7d0723f0-ce00-4965-b88b-4cfcdaede3a9 2 463 718 255 729 34.98 -12 -267
7d0a6e75-3055-4bbe-bdb3-79c5437b55b7 1 297 494 197 578 34.08 -85 -282
7d0b9150-f07b-4bbd-96d3-2aaae3ecff63 1 1 129 128 449 28.51 -321 -449
7d0b9150-f07b-4bbd-96d3-2aaae3ecff63 2 150 183 33 449 7.35 -267 -300
7d0b9150-f07b-4bbd-96d3-2aaae3ecff63 3 247 449 202 449 44.99 -1 -203
7d131d6b-1342-4224-9ecf-f2e180c3fe70 0 0 0 0 513 0 0 0
7d13637f-6ed7-459f-96e2-1f97b0b3a672 1 113 319 206 573 35.95 -255 -461
7d13637f-6ed7-459f-96e2-1f97b0b3a672 2 427 467 40 573 6.98 -107 -147
7d17b2f0-304a-4188-9725-5859522c0e69 0 0 0 0 449 0 0 0
7d1ab159-77ef-4a3c-a476-2964ef2a8e9a 1 57 405 348 885 39.32 -481 -829
7d1ab159-77ef-4a3c-a476-2964ef2a8e9a 2 476 820 344 885 38.87 -66 -410
7d1cb95a-a8c6-4cb1-b816-368f2b447775 0 0 0 0 6686 0 0 0
7d1d3b39-5b29-43b4-8008-05d379ad48dd 0 0 0 0 475 0 0 0
7d20a964-66a0-4916-9072-9973d6c79544 0 0 0 0 1177 0 0 0
7d21ff24-9404-42d0-a040-8ceebeb32b3c 1 1502 1548 46 1968 2.34 -421 -467
7d227edb-063c-4b81-83c2-ab8a14394341 0 0 0 0 1129 0 0 0
7d2293a5-a6e8-48c9-8120-1740b8eeaca1 1 659 925 266 978 27.2 -54 -320
7d2594ff-95e1-41f0-b043-1bbd44195820 1 32 277 245 3636 6.74 -3360 -3605
7d2783e7-3881-4aa1-9b53-bddf238f5833 1 1 456 455 456 99.78 -1 -456
7d2ff973-d2b4-4349-b306-e5968d25c424 1 5836 5953 117 6456 1.81 -504 -621
7d2ff973-d2b4-4349-b306-e5968d25c424 2 6013 6450 437 6456 6.77 -7 -444
7d307993-b364-4d8c-bf52-7cf61679416b 0 0 0 0 331 0 0 0
7d31f2de-9222-413b-aa25-254c6d8522be 0 0 0 0 2059 0 0 0
7d3243d4-00ed-42f7-83d7-babc31b95428 1 147 265 118 379 31.13 -115 -233
7d3243d4-00ed-42f7-83d7-babc31b95428 2 283 378 95 379 25.07 -2 -97
7d35034f-cf44-4de2-9382-d2dd52dcde2d 0 0 0 0 1099 0 0 0
7d3a5706-12c8-47e9-8f3e-ae8846bd3853 1 67 220 153 8107 1.89 -7888 -8041
7d3a5706-12c8-47e9-8f3e-ae8846bd3853 2 4203 5298 1095 8107 13.51 -2810 -3905
7d3bfe7a-fa29-4bd3-a76e-9dfbd70e4999 0 0 0 0 3666 0 0 0
7d3d5261-c076-450a-bf12-c5b8630a9b47 1 88 326 238 368 64.67 -43 -281
7d3d77ba-1167-4ae1-a0c3-b7a8d5b39401 1 68 241 173 2438 7.1 -2198 -2371
7d415ca7-d516-427b-8bfd-06a2fa1c7b02 1 22 359 337 720 46.81 -362 -699
7d415ca7-d516-427b-8bfd-06a2fa1c7b02 2 479 678 199 720 27.64 -43 -242
7d4252d1-883b-4d33-942c-d27b383613b4 0 0 0 0 645 0 0 0
7d4264cb-38ff-4b48-9d84-0f2337f293bd 1 60 205 145 250 58 -46 -191
7d4a3765-3901-4038-9655-d997288fe18e 1 1366 1851 485 1933 25.09 -83 -568
7d4b1535-7608-412e-84a1-9d9120afabda 0 0 0 0 1779 0 0 0
7d4bd5f6-a5a9-4eca-bc54-6a435d81fdd3 0 0 0 0 3047 0 0 0
7d4c7d4d-894b-4c7c-ade5-abfcab5abd2c 1 565 719 154 804 19.15 -86 -240
7d5188d7-6f51-4832-aaa9-479f1d05c829 1 16 431 415 437 94.97 -7 -422
7d51e1f1-1e3c-48ee-b8cf-0dea8f8047f0 0 0 0 0 5846 0 0 0
7d565964-0f6b-4843-830d-2061ff19ed62 0 0 0 0 463 0 0 0
7d56e870-a080-4741-9376-2b29afee871c 1 48 188 140 239 58.58 -52 -192
7d5db06a-e50b-4951-87c5-4eb8a193d94a 0 0 0 0 337 0 0 0
7d5eaafa-cced-4bb2-8c9c-d450848246c7 1 89 195 106 493 21.5 -299 -405
7d5eaafa-cced-4bb2-8c9c-d450848246c7 2 305 437 132 493 26.77 -57 -189
7d604cf5-05e3-4946-b9ae-350a4f9cc37c 1 73 238 165 899 18.35 -662 -827
7d604cf5-05e3-4946-b9ae-350a4f9cc37c 2 279 861 582 899 64.74 -39 -621
7d60c008-7a99-44f8-9a1b-1315a04fe0d6 0 0 0 0 1200 0 0 0
7d61719a-be89-4cc6-9130-8b5d7d4edbbe 0 0 0 0 830 0 0 0
7d636525-ddaf-4e28-baa5-d82e9720a30d 0 0 0 0 4344 0 0 0
7d646eea-520a-42f2-9a6b-772ca84e17ee 0 0 0 0 5216 0 0 0
7d65064b-5f8a-4a05-901a-8fc3e5d3fe9a 0 0 0 0 624 0 0 0
7d672aee-e253-428d-9e12-110e6e7d74ab 0 0 0 0 246 0 0 0
7d67e944-5b8b-4717-9e56-ae9c95ff38e6 0 0 0 0 271 0 0 0
7d6be5f9-d2d7-4fc2-87df-473d7cc89b5d 0 0 0 0 327 0 0 0
7d6e50f8-74b0-499a-8b1d-75be5ee8fe28 1 74 620 546 1031 52.96 -412 -958
7d721890-33a1-497a-953a-5f1c9837c330 1 2425 2640 215 2915 7.38 -276 -491
7d75fb34-0cb3-4dd0-b635-36bf27d978b2 1 1529 2462 933 2468 37.8 -7 -940
7d76ca9f-b9c4-47e6-a715-e0991dfde186 1 27 456 429 484 88.64 -29 -458
7d77dd31-3d39-4967-bcba-8462d129d9f7 0 0 0 0 890 0 0 0
7d792709-dd59-4a25-b444-d3fd9724e373 0 0 0 0 978 0 0 0
7d7f50fb-c6de-48b2-8dd4-e19fc1922a19 0 0 0 0 1239 0 0 0
7d82aad5-1b1c-4aab-b021-80535b116797 0 0 0 0 312 0 0 0
7d8d1553-4c49-4593-9fed-153c3b225904 0 0 0 0 6970 0 0 0
7d9681a9-4521-4746-9bf8-56a0bc47c0f8 0 0 0 0 319 0 0 0
7d96e7d6-ee2f-4f28-b0b0-febaa707d351 1 65 329 264 2750 9.6 -2422 -2686
7d99a41a-2a56-4564-9c19-b36b2e74ef70 1 63 260 197 310 63.55 -51 -248
7d9caffe-aa64-4d91-9cc8-079c68e2dc54 0 0 0 0 221 0 0 0
7d9d144c-b986-4718-815d-c0df14da73db 1 3394 3648 254 3694 6.88 -47 -301
7d9d5ab1-b951-4523-b9a5-b25bc5a49548 0 0 0 0 299 0 0 0
7da311bd-b2d8-4551-9545-8f2fb9ab479e 0 0 0 0 2216 0 0 0
7da33ccb-6f8e-4703-b023-ec77c5f2c40c 0 0 0 0 411 0 0 0
7da4b688-4eab-4fa5-be8a-89b07457d27d 1 417 540 123 644 19.1 -105 -228
7da4c911-f605-4862-b537-08e265174fba 1 27 238 211 1094 19.29 -857 -1068
7da4c911-f605-4862-b537-08e265174fba 2 404 600 196 1094 17.92 -495 -691
7da4c911-f605-4862-b537-08e265174fba 3 688 1040 352 1094 32.18 -55 -407
7da5d441-8261-4e68-9127-beba405ee978 0 0 0 0 1070 0 0 0
7da6b0fe-733e-4a32-832f-9525882a5c16 1 201 309 108 361 29.92 -53 -161
7daa0499-d8a6-41a4-8c5d-a5180a436a1f 1 406 482 76 542 14.02 -61 -137
7dab82c2-6e37-469d-9080-d127a460735e 1 112 155 43 580 7.41 -426 -469
7dabf592-c48c-40ae-88eb-9fec40c7e274 1 74 205 131 387 33.85 -183 -314
7daecacc-6b65-4809-9834-8e88b226bdfc 0 0 0 0 1296 0 0 0
7db247bf-a456-4972-b62b-069ccffcd525 0 0 0 0 1581 0 0 0
7db4aa18-4db3-4a80-b395-08328c531077 0 0 0 0 1141 0 0 0
7db5dc3d-05e3-41f7-91f7-dadb3608084a 0 0 0 0 741 0 0 0
7db79367-cd3e-4086-85af-5d19f312dd67 0 0 0 0 336 0 0 0
7db96dbb-908e-435e-bd59-1407c677cf23 1 71 211 140 868 16.13 -658 -798
7dbba82e-4a9d-4301-b7b7-55c27bf1ebef 1 66 933 867 4413 19.65 -3481 -4348
7dc8a1c1-5207-4307-a999-54ace1367b63 1 26 232 206 1394 14.78 -1163 -1369
7dc8a1c1-5207-4307-a999-54ace1367b63 2 310 522 212 1394 15.21 -873 -1085
7dc8a1c1-5207-4307-a999-54ace1367b63 3 601 1096 495 1394 35.51 -299 -794
7dd29750-8e53-480a-bbdc-56654d4662ff 1 186 343 157 386 40.67 -44 -201
7dd5c209-03c6-49bd-8170-66391a526a96 1 3100 3157 57 3652 1.56 -496 -553
7dd95cc3-ef4a-43f6-9617-240cb659ed0f 0 0 0 0 340 0 0 0
7de1add6-03e2-4162-8b70-f6fe9dbdbd38 1 63 176 113 2387 4.73 -2212 -2325
7de35a5b-b624-4451-990f-f411c32415b9 0 0 0 0 401 0 0 0
7de400af-2822-438a-9350-dd6d41eda2ff 1 69 635 566 638 88.71 -4 -570
7de51a36-a505-4ffe-b60a-b51bbf98e4e6 0 0 0 0 603 0 0 0
7de84dc8-01c2-4a9b-beb7-fa026e56a52b 1 20 374 354 832 42.55 -459 -813
7de8869b-46ba-4033-b63d-a15d3d0840cf 1 30 1568 1538 1571 97.9 -4 -1542
7df03359-567c-4eea-9ccf-aaf84b193c96 1 30 418 388 429 90.44 -12 -400
7df1c3ef-28da-48eb-bff6-33c945173dc6 0 0 0 0 700 0 0 0
7df8ae10-4472-4a32-9eda-ca58d47107b5 1 2843 2945 102 3010 3.39 -66 -168
7df96ba2-e0a9-41e3-a64c-7897b2ed0bb6 1 18 94 76 305 24.92 -212 -288
7df96ba2-e0a9-41e3-a64c-7897b2ed0bb6 2 95 218 123 305 40.33 -88 -211
7dfa74e7-d20b-4def-9c2f-a4c873c59a17 0 0 0 0 365 0 0 0
7dfd4463-0bec-4835-974e-f905aa5351d8 0 0 0 0 3244 0 0 0
7dfdf5cb-8fde-4563-a0a7-959a0e7a1b85 0 0 0 0 3034 0 0 0
7dff3b26-a50a-4ee0-9768-e63e4ba20a3f 1 27 239 212 399 53.13 -161 -373
7e03b1ac-6dfe-4283-99c3-cfd8a5f5e290 0 0 0 0 227 0 0 0
7e03dc85-a98e-4e60-a57a-e2662e6c2b72 1 73 839 766 887 86.36 -49 -815
7e098c22-b6eb-48b4-b457-0d957eb7819a 1 62 312 250 2516 9.94 -2205 -2455
7e117bea-8726-4bcd-91e0-327cfa7a0608 1 57 292 235 2628 8.94 -2337 -2572
7e13f7e8-8fae-460b-9eeb-ffadd2d73635 0 0 0 0 825 0 0 0
7e1430c2-c888-47a1-be31-e6e717e3665c 1 1068 1300 232 1342 17.29 -43 -275
7e1f7ab5-ed86-4a64-b1de-7a4ae4e1b4e9 0 0 0 0 3036 0 0 0
7e21f867-9d59-48b5-b8c7-cbf9886c8aa6 1 66 365 299 410 72.93 -46 -345
7e235456-fb5d-4f45-8c37-f1ebe6a6e7d4 1 1 156 155 781 19.85 -626 -781
7e235456-fb5d-4f45-8c37-f1ebe6a6e7d4 2 160 193 33 781 4.23 -589 -622
7e235456-fb5d-4f45-8c37-f1ebe6a6e7d4 3 210 280 70 781 8.96 -502 -572
7e235456-fb5d-4f45-8c37-f1ebe6a6e7d4 4 283 522 239 781 30.6 -260 -499
7e23ee79-d1b9-4885-b2d1-d08dba44ddb1 1 28 426 398 434 91.71 -9 -407
